2025-07-15 14:09:20,8,5,441,4,46,15,981.373,6,4,343,1,45,96,981.373,3,2,227,3,12,13,981.373,4,1,127,0,7,7,981.373,8,3,183,3,2,1,981.373,1,1,50,0,6,4,981.373,6,4,303,1,19,17,981.373,5,1,24,0,6,3,981.373,3,2,102,0,12,12,981.373,4,5,396,0,115,414,981.373,5,1,65,5,0,0,981.373
2025-07-15 14:09:20,6,4,348,1,50,17,1003.228,6,4,346,0,45,98,1003.228,7,2,181,0,13,15,1003.228,5,1,125,5,7,7,1003.228,2,1,42,1,2,1,1003.228,2,2,136,0,4,2,1003.228,8,4,254,2,21,19,1003.228,6,1,11,0,6,3,1003.228,3,2,140,0,21,22,1003.228,2,5,398,0,117,431,1003.228,1,1,28,0,1,1,1003.228
2025-07-15 14:09:20,6,4,360,1,50,17,979.619,6,4,310,0,47,104,979.619,7,3,312,0,12,13,979.619,5,1,65,0,7,7,979.619,2,1,47,1,1,1,979.619,2,1,63,0,6,4,979.619,8,3,260,0,20,17,979.619,6,1,24,0,6,3,979.619,8,3,158,1,19,20,979.619,2,5,398,0,115,421,979.619,1,1,32,0,1,1,979.619
2025-07-15 14:09:20,6,4,302,0,46,15,1048.716,6,4,327,0,42,92,1048.716,7,2,185,1,11,12,1048.716,5,1,64,0,7,7,1048.716,2,4,340,7,1,1,1048.716,7,2,133,1,3,2,1048.716,8,4,249,1,21,19,1048.716,6,1,29,0,6,3,1048.716,8,3,160,1,14,15,1048.716,2,5,395,0,106,375,1048.716,1,1,35,0,1,1,1048.716
2025-07-15 14:09:20,6,4,303,0,48,16,966.491,6,4,306,0,45,96,966.491,7,3,336,0,14,15,966.491,5,1,140,33,7,7,966.491,2,1,64,2,2,2,966.491,7,2,78,0,6,4,966.491,8,4,266,1,23,20,966.491,6,1,18,0,6,3,966.491,8,3,154,0,27,27,966.491,2,5,396,0,114,399,966.491,1,1,33,0,1,1,966.491
2025-07-15 14:09:20,6,5,388,6,50,17,992.331,6,4,375,0,48,104,992.331,7,2,196,0,14,15,992.331,5,7,1285,17,7,8,992.331,2,2,150,3,0,0,992.331,7,2,112,0,4,2,992.331,8,4,346,3,18,16,992.331,6,1,31,0,6,3,992.331,8,3,212,0,20,21,992.331,2,5,404,0,120,440,992.331,1,1,23,1,0,0,992.331
2025-07-15 14:09:20,6,4,374,0,56,18,1378.679,6,4,330,0,47,111,1378.679,7,2,267,1,14,16,1378.679,5,7,1349,2,7,7,1378.679,2,3,158,2,2,2,1378.679,7,1,73,0,8,5,1378.679,8,5,405,2,24,19,1378.679,6,1,28,0,7,4,1378.679,8,3,181,0,27,28,1378.679,2,5,399,0,126,484,1378.679,1,1,34,3,2,1,1378.679
2025-07-15 14:09:20,6,4,322,1,50,17,971.461,6,4,332,1,44,97,971.461,7,2,251,0,12,13,971.461,5,2,191,6,7,7,971.461,2,2,81,1,1,0,971.461,7,2,77,0,6,4,971.461,8,3,274,0,20,19,971.461,6,1,12,0,6,3,971.461,8,3,181,0,24,25,971.461,2,5,395,0,113,401,971.461,1,1,24,0,1,1,971.461
2025-07-15 14:09:20,6,5,404,0,50,17,1143.221,6,4,313,0,44,100,1143.221,7,2,247,0,14,15,1143.221,5,7,1279,5,7,7,1143.221,2,1,45,0,1,1,1143.221,1,2,140,1,4,2,1143.221,8,4,332,0,20,19,1143.221,6,1,12,0,6,3,1143.221,8,3,164,0,28,29,1143.221,2,5,399,0,113,425,1143.221,1,1,29,2,1,1,1143.221
2025-07-15 14:09:20,6,4,310,2,49,17,1032.98,6,4,320,0,44,98,1032.98,7,2,244,0,12,13,1032.98,5,2,182,20,7,7,1032.98,5,2,92,1,0,0,1032.98,1,1,52,0,4,2,1032.98,8,3,249,0,21,18,1032.98,6,1,26,0,6,3,1032.98,8,2,144,2,19,20,1032.98,2,5,396,0,117,424,1032.98,1,1,31,0,1,0,1032.98
